,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
4615908,5/21/2017 15:52,5/21/2017 16:21,1743,Central Park West & W 76 St,E 81 St & Park Ave,Customer,,
3410240,4/28/2017 9:12,4/28/2017 9:26,829,Lexington Ave & E 29 St,Christopher St & Greenwich St,Subscriber,Male,1965
2507547,4/8/2017 16:31,4/8/2017 16:35,260,Leonard St & Boerum St,Stagg St & Union Ave,Subscriber,,1959
6077561,6/18/2017 16:05,6/18/2017 16:25,1211,W 20 St & 7 Ave,Carmine St & 6 Ave,Customer,,
3520826,4/30/2017 7:10,4/30/2017 7:17,451,E 84 St & 1 Ave,5 Ave & E 73 St,Subscriber,Female,1986
685372,1/30/2017 13:50,1/30/2017 14:06,917,W 95 St & Broadway,W 64 St & West End Ave,Subscriber,Female,1955
3710605,5/3/2017 15:52,5/3/2017 15:59,410,W 21 St & 6 Ave,W 22 St & 10 Ave,Subscriber,Female,1982
5370548,6/5/2017 22:55,6/5/2017 23:02,413,Franklin St & Dupont St,Kent Ave & N 7 St,Customer,,
1489071,2/28/2017 9:56,2/28/2017 10:16,1194,Central Park North & Adam Clayton Powell Blvd,Central Park West & W 76 St,Customer,,
1568147,3/2/2017 9:12,3/2/2017 9:39,1625,Nassau Ave & Newell St,Great Jones St,Subscriber,Male,1981
6090946,6/18/2017 19:25,6/18/2017 19:33,451,Court St & State St,Duffield St & Willoughby St,Subscriber,Male,1978
2775843,4/13/2017 23:29,4/13/2017 23:34,311,Union Ave & Jackson St,Stagg St & Union Ave,Subscriber,Male,1981
1998592,3/23/2017 8:05,3/23/2017 8:09,234,Washington Park,Fulton St & Rockwell Pl,Subscriber,Male,1987
3952050,5/9/2017 0:13,5/9/2017 0:26,757,Clark St & Henry St,Henry St & Poplar St,Customer,,
4663865,5/23/2017 2:09,5/23/2017 2:16,425,8 Ave & W 33 St,E 31 St & 3 Ave,Subscriber,Male,1989
6406677,6/24/2017 13:15,6/24/2017 13:26,706,W 15 St & 7 Ave,Mercer St & Spring St,Subscriber,Male,1984
4035615,5/10/2017 14:31,5/10/2017 14:56,1514,Duffield St & Willoughby St,Stanton St & Chrystie St,Subscriber,Male,1976
3205916,4/23/2017 12:56,4/23/2017 13:05,579,W 25 St & 6 Ave,Greenwich Ave & Charles St,Subscriber,Male,1969
4269866,5/15/2017 19:05,5/15/2017 19:12,386,Central Park West & W 72 St,Amsterdam Ave & W 66 St,Subscriber,Female,1982
375433,1/18/2017 17:32,1/18/2017 17:35,189,Broadway & W 24 St,Broadway & W 32 St,Subscriber,Male,1973
2927294,4/17/2017 8:40,4/17/2017 9:01,1239,Great Jones St,Johnson St & Gold St,Subscriber,Male,1967
10360,1/1/2017 16:09,1/1/2017 16:32,1369,Riverside Dr & W 72 St,12 Ave & W 40 St,Customer,,
3369617,4/27/2017 14:25,4/27/2017 15:04,2367,5 Ave & E 78 St,Grand Army Plaza & Central Park S,Customer,,
2730439,4/13/2017 8:28,4/13/2017 8:35,403,Plaza St West & Flatbush Ave,Plaza St West & Flatbush Ave,Subscriber,,
2250805,4/1/2017 11:33,4/1/2017 11:42,499,W 24 St & 7 Ave,W 13 St & 5 Ave,Subscriber,Female,1973
4259726,5/15/2017 17:31,5/15/2017 17:48,1003,Old Slip & Front St,Allen St & Stanton St,Subscriber,Male,1970
2976593,4/18/2017 7:40,4/18/2017 7:43,170,Suffolk St & Stanton St,Stanton St & Chrystie St,Subscriber,Male,1991
5976649,6/16/2017 11:15,6/16/2017 11:27,730,E 58 St & 3 Ave,Broadway & W 41 St,Subscriber,Male,1962
1918347,3/20/2017 16:11,3/20/2017 16:13,150,Great Jones St,E 4 St & 2 Ave,Subscriber,Female,1990
6016002,6/17/2017 1:17,6/17/2017 2:18,3618,E 33 St & 2 Ave,William St & Pine St,Customer,,
3097811,4/20/2017 17:14,4/20/2017 17:19,295,E 16 St & 5 Ave,Cooper Square & E 7 St,Subscriber,Male,1985
4042645,5/10/2017 16:49,5/10/2017 16:54,304,6 Ave & W 33 St,E 40 St & 5 Ave,Subscriber,Female,1975
5120789,6/1/2017 16:08,6/1/2017 16:18,558,Stanton St & Mangin St,E 20 St & FDR Drive,Subscriber,Female,1961
4426187,5/18/2017 9:38,5/18/2017 9:43,302,Mercer St & Bleecker St,W 13 St & 5 Ave,Subscriber,Female,1988
2544423,4/9/2017 15:28,4/9/2017 15:46,1118,Lexington Ave & E 63 St,Queens Plaza North & Crescent St,Subscriber,Male,1994
1234369,2/21/2017 12:01,2/21/2017 12:06,320,MacDougal St & Washington Sq,Lafayette St & E 8 St,Subscriber,Male,1977
1357817,2/24/2017 14:21,2/24/2017 14:49,1680,West St & Chambers St,11 Ave & W 59 St,Subscriber,Male,1988
2265499,4/1/2017 18:58,4/1/2017 19:12,842,Vernon Blvd & 50 Ave,Vernon Blvd & 50 Ave,Customer,,
5956866,6/15/2017 22:27,6/15/2017 22:32,277,Carmine St & 6 Ave,W 4 St & 7 Ave S,Subscriber,Female,1992
739874,2/1/2017 11:52,2/1/2017 12:03,691,Hudson St & Reade St,Canal St & Rutgers St,Subscriber,Male,1984
223834,1/12/2017 13:09,1/12/2017 13:19,636,Division St & Bowery,William St & Pine St,Subscriber,Male,1979
3062387,4/19/2017 18:30,4/19/2017 18:31,65,President St & Henry St,President St & Henry St,Subscriber,Female,1965
73024,1/4/2017 23:21,1/4/2017 23:30,547,8 Ave & W 31 St,12 Ave & W 40 St,Subscriber,Female,1985
6154492,6/20/2017 10:18,6/20/2017 10:29,628,Broadway & W 41 St,E 55 St & 3 Ave,Subscriber,Male,1970
199303,1/11/2017 17:51,1/11/2017 18:02,626,W 37 St & 10 Ave,Broadway & W 32 St,Subscriber,Male,1989
5562313,6/9/2017 12:13,6/9/2017 12:27,844,Broadway & E 22 St,E 5 St & Avenue C,Subscriber,Male,1961
3109812,4/20/2017 18:28,4/20/2017 18:45,1020,E 84 St & Park Ave,W 38 St & 8 Ave,Subscriber,Male,1965
6275399,6/22/2017 7:42,6/22/2017 7:50,502,Nassau St & Navy St,Jay St & Tech Pl,Subscriber,Male,1982
5069412,5/31/2017 18:34,5/31/2017 18:51,1002,Madison St & Montgomery St,E 7 St & Avenue A,Subscriber,Male,1982
945728,2/8/2017 16:22,2/8/2017 16:27,327,Broadway & W 58 St,Broadway & W 49 St,Subscriber,Male,1954
5485719,6/8/2017 8:23,6/8/2017 8:35,722,Greenwich Ave & 8 Ave,West St & Chambers St,Subscriber,Male,1991
2918697,4/16/2017 23:19,4/16/2017 23:31,727,W 39 St & 9 Ave,2 Ave & E 31 St,Subscriber,Male,1988
6325978,6/22/2017 19:45,6/22/2017 19:52,419,W 70 St & Amsterdam Ave,W 59 St & 10 Ave,Subscriber,Male,1983
1583655,3/2/2017 17:32,3/2/2017 17:37,341,W 45 St & 6 Ave,W 33 St & 7 Ave,Subscriber,Male,1959
5760626,6/12/2017 19:05,6/12/2017 19:10,271,W 27 St & 10 Ave,W 34 St & 11 Ave,Subscriber,Male,1970
5557755,6/9/2017 10:29,6/9/2017 10:33,183,Lafayette St & E 8 St,W 13 St & 5 Ave,Subscriber,Male,1965
571354,1/26/2017 9:54,1/26/2017 9:58,227,Penn Station Valet,9 Ave & W 22 St,Subscriber,Male,1981
2572735,4/10/2017 8:51,4/10/2017 9:00,534,South St & Whitehall St,Catherine St & Monroe St,Subscriber,Male,1969
6362481,6/23/2017 14:03,6/23/2017 14:08,309,Lexington Ave & E 24 St,E 17 St & Broadway,Subscriber,Male,1992
5105343,6/1/2017 11:13,6/1/2017 11:20,465,Kosciuszko St & Tompkins Ave,Lexington Ave & Classon Ave,Subscriber,Male,1985
3547342,4/30/2017 16:21,4/30/2017 16:27,384,E 81 St & Park Ave,E 95 St & 3 Ave,Subscriber,Male,1966
5047190,5/31/2017 13:46,5/31/2017 14:13,1636,South St & Gouverneur Ln,South End Ave & Liberty St,Customer,,
5688986,6/11/2017 15:08,6/11/2017 16:31,4934,Central Park West & W 85 St,Central Park West & W 85 St,Customer,Male,1982
515307,1/24/2017 8:32,1/24/2017 8:40,479,Pershing Square North,Broadway & W 24 St,Subscriber,Male,1964
625701,1/27/2017 20:24,1/27/2017 20:30,337,DeKalb Ave & Hudson Ave,Washington Park,Subscriber,Male,1991
3073216,4/20/2017 6:30,4/20/2017 6:36,382,Perry St & Bleecker St,Lafayette St & Jersey St,Subscriber,Female,1989
5929503,6/15/2017 16:19,6/15/2017 16:48,1734,Canal St & Rutgers St,Pier 40 - Hudson River Park,Subscriber,Male,1985
4569759,5/20/2017 17:21,5/20/2017 17:31,610,Barclay St & Church St,Grand St & Elizabeth St,Subscriber,Male,1969
3851091,5/6/2017 16:51,5/6/2017 16:59,482,Broadway & E 14 St,E 11 St & 2 Ave,Subscriber,Male,1948
3886868,5/7/2017 15:13,5/7/2017 15:22,493,Berkeley Pl & 7 Ave,Grand Army Plaza & Plaza St West,Subscriber,Female,1985
1788915,3/9/2017 15:59,3/9/2017 16:03,279,E 72 St & Park Ave,Lexington Ave & E 63 St,Subscriber,Male,1976
4784689,5/25/2017 1:27,5/25/2017 1:34,395,Lafayette St & E 8 St,E 31 St & 3 Ave,Subscriber,Male,1986
4385736,5/17/2017 17:23,5/17/2017 17:25,120,Forsyth St & Broome St,Forsyth St & Canal St,Subscriber,Male,1971
3956945,5/9/2017 7:46,5/9/2017 7:51,263,W 20 St & 11 Ave,W 20 St & 7 Ave,Subscriber,Male,1949
1887543,3/17/2017 17:30,3/17/2017 17:43,774,Pershing Square North,FDR Drive & E 35 St,Subscriber,Male,1993
6649275,6/28/2017 12:14,6/28/2017 12:22,469,Milton St & Franklin St,Broadway & Berry St,Subscriber,Male,1987
4174793,5/12/2017 19:43,5/12/2017 19:45,110,Smith St & 9 St,2 Ave & 9 St,Subscriber,Male,1982
2140008,3/28/2017 8:31,3/28/2017 8:43,734,Stanton St & Chrystie St,W 13 St & 5 Ave,Subscriber,Female,1974
3775673,5/4/2017 17:14,5/4/2017 17:26,667,E 48 St & 5 Ave,8 Ave & W 31 St,Subscriber,Male,1958
6330410,6/22/2017 21:00,6/22/2017 21:03,199,Great Jones St,Stanton St & Chrystie St,Subscriber,Male,1987
5894329,6/15/2017 0:34,6/15/2017 1:04,1817,W 59 St & 10 Ave,W 89 St & Columbus Ave,Customer,,
3213688,4/23/2017 14:30,4/23/2017 14:49,1137,LaGuardia Pl & W 3 St,Sullivan St & Washington Sq,Subscriber,Male,1982
6065894,6/18/2017 13:16,6/18/2017 13:24,490,8 Ave & W 33 St,11 Ave & W 27 St,Subscriber,Male,1970
4163715,5/12/2017 17:28,5/12/2017 17:39,639,E 23 St & 1 Ave,Pershing Square North,Subscriber,Male,1954
2762544,4/13/2017 18:12,4/13/2017 18:28,973,9 Ave & W 45 St,Christopher St & Greenwich St,Subscriber,Male,1978
1509947,2/28/2017 18:38,2/28/2017 18:43,315,W 21 St & 6 Ave,W 31 St & 7 Ave,Subscriber,Male,1975
6679613,6/28/2017 19:03,6/28/2017 19:16,752,Harrison St & Hudson St,Norfolk St & Broome St,Subscriber,Male,1973
5834664,6/14/2017 6:14,6/14/2017 6:24,605,E 16 St & Irving Pl,8 Ave & W 31 St,Subscriber,Male,1981
6624310,6/27/2017 22:48,6/27/2017 22:58,609,E 11 St & 1 Ave,Christopher St & Greenwich St,Subscriber,Male,1982
3271734,4/24/2017 17:32,4/24/2017 17:44,729,Cadman Plaza West & Montague St,5 Ave & 3 St,Subscriber,Male,1979
5483590,6/8/2017 8:00,6/8/2017 8:11,654,FDR Drive & E 35 St,W 45 St & 6 Ave,Subscriber,Male,1971
3655062,5/2/2017 17:08,5/2/2017 17:17,567,Schermerhorn St & Court St,Henry St & Degraw St,Subscriber,Female,1977
5648355,6/10/2017 18:03,6/10/2017 18:27,1455,11 Ave & W 27 St,Little West St & 1 Pl,Subscriber,Female,1989
5674881,6/11/2017 11:39,6/11/2017 11:50,663,MacDougal St & Prince St,Broadway & E 22 St,Subscriber,Male,1977
2528365,4/9/2017 11:35,4/9/2017 11:46,682,Grand St & Havemeyer St,Meserole Ave & Manhattan Ave,Subscriber,Female,1987
5536900,6/8/2017 21:46,6/8/2017 22:19,2001,Broadway & W 36 St,W 106 St & Central Park West,Subscriber,Male,1986
2668025,4/11/2017 20:45,4/11/2017 21:02,975,E 84 St & 1 Ave,E 109 St & 3 Ave,Subscriber,Male,1989
1835832,3/11/2017 15:38,3/11/2017 15:44,414,2 Ave & E 96 St,E 85 St & York Ave,Subscriber,Male,1972
2287934,4/2/2017 14:47,4/2/2017 15:01,818,South St & Gouverneur Ln,Allen St & Stanton St,Subscriber,Female,1991
2728490,4/13/2017 8:02,4/13/2017 8:09,443,W 31 St & 7 Ave,Pershing Square South,Subscriber,Male,1984
436448,1/20/2017 12:05,1/20/2017 12:09,245,Mercer St & Spring St,6 Ave & Broome St,Subscriber,Male,1974
1829835,3/11/2017 10:53,3/11/2017 11:03,583,E 33 St & 2 Ave,W 18 St & 6 Ave,Subscriber,Female,1951
2250227,4/1/2017 11:13,4/1/2017 11:18,271,Broadway & W 41 St,W 37 St & 5 Ave,Subscriber,Male,1967
3617189,5/1/2017 23:14,5/1/2017 23:19,290,Berry St & N 8 St,Nassau Ave & Newell St,Subscriber,Female,1988
1747766,3/8/2017 17:21,3/8/2017 17:28,432,W 15 St & 7 Ave,Great Jones St,Subscriber,Female,1985
1058263,2/15/2017 18:31,2/15/2017 18:56,1455,Front St & Maiden Ln,W 43 St & 6 Ave,Subscriber,Male,1984
1510328,2/28/2017 18:43,2/28/2017 19:01,1045,Broadway & W 58 St,Broadway & W 60 St,Subscriber,Female,1963
3649294,5/2/2017 15:41,5/2/2017 15:47,354,Washington Pl & Broadway,W 4 St & 7 Ave S,Subscriber,Male,1985
5719053,6/12/2017 7:32,6/12/2017 7:41,581,E 31 St & 3 Ave,W 43 St & 6 Ave,Subscriber,Male,1973
4027271,5/10/2017 11:10,5/10/2017 11:14,255,E 58 St & 3 Ave,1 Ave & E 62 St,Subscriber,Male,1987
3500648,4/29/2017 17:18,4/29/2017 17:44,1576,Central Park S & 6 Ave,5 Ave & E 88 St,Customer,,
403281,1/19/2017 13:38,1/19/2017 13:42,237,Graham Ave & Herbert St,Nassau Ave & Russell St,Subscriber,Male,1970
5682653,6/11/2017 13:36,6/11/2017 13:44,511,8 Ave & W 31 St,W 20 St & 11 Ave,Subscriber,Male,1974
6715871,6/29/2017 12:13,6/29/2017 12:22,504,E 30 St & Park Ave S,W 20 St & 8 Ave,Subscriber,Male,1994
103041,1/6/2017 7:33,1/6/2017 7:37,255,W 42 St & 8 Ave,Broadway & W 49 St,Subscriber,Male,1970
3987123,5/9/2017 17:11,5/9/2017 17:23,678,E 51 St & Lexington Ave,W 31 St & 7 Ave,Subscriber,Male,1969
5966293,6/16/2017 8:19,6/16/2017 8:38,1121,W 107 St & Columbus Ave,Central Park S & 6 Ave,Subscriber,Male,1991
6447750,6/25/2017 8:21,6/25/2017 8:33,718,E 2 St & Avenue C,Howard St & Centre St,Subscriber,Female,1995
2377523,4/4/2017 19:21,4/4/2017 19:25,207,1 Ave & E 16 St,E 25 St & 2 Ave,Subscriber,Male,1984
3597873,5/1/2017 17:42,5/1/2017 18:10,1680,5 Ave & E 103 St,5 Ave & E 63 St,Customer,,
4257749,5/15/2017 17:12,5/15/2017 17:43,1861,Mercer St & Bleecker St,South St & Whitehall St,Subscriber,Male,1944
5067834,5/31/2017 18:20,5/31/2017 18:29,535,W 20 St & 11 Ave,8 Ave & W 16 St,Subscriber,Female,1990
2657684,4/11/2017 18:18,4/11/2017 18:20,147,Hudson St & Reade St,Reade St & Broadway,Subscriber,Female,1963
6628748,6/28/2017 6:56,6/28/2017 7:18,1339,W 37 St & 5 Ave,South End Ave & Liberty St,Subscriber,Male,1968
17226,1/2/2017 9:07,1/2/2017 9:11,255,Great Jones St,W Broadway & Spring St,Subscriber,Female,1998
3092230,4/20/2017 15:41,4/20/2017 16:04,1355,E 81 St & 3 Ave,Central Park West & W 100 St,Subscriber,Male,1965
3512758,4/29/2017 20:31,4/29/2017 21:26,3245,Vesey Pl & River Terrace,West St & Chambers St,Customer,,
3273207,4/24/2017 17:47,4/24/2017 18:01,854,9 Ave & W 45 St,W 14 St & The High Line,Subscriber,Male,1976
6753779,6/29/2017 21:34,6/29/2017 21:43,546,W 20 St & 8 Ave,Carmine St & 6 Ave,Subscriber,Female,1989
2861673,4/15/2017 18:04,4/15/2017 18:12,479,6 Ave & W 33 St,W 41 St & 8 Ave,Subscriber,Female,1981
543456,1/25/2017 14:49,1/25/2017 15:05,945,E 25 St & 2 Ave,3 Ave & E 71 St,Subscriber,Male,1990
4912520,5/28/2017 12:00,5/28/2017 12:09,548,Union Ave & N 12 St,Franklin St & Dupont St,Subscriber,Female,1987
1748715,3/8/2017 17:33,3/8/2017 17:40,383,W 33 St & 7 Ave,E 32 St & Park Ave,Subscriber,Male,1969
5630984,6/10/2017 14:11,6/10/2017 14:38,1604,Jay St & Tech Pl,Kent Ave & N 7 St,Customer,,
34695,1/3/2017 17:50,1/3/2017 17:59,568,Broadway & W 58 St,W 42 St & 8 Ave,Subscriber,Male,1980
6702666,6/29/2017 8:28,6/29/2017 8:31,145,Greenwich St & W Houston St,Watts St & Greenwich St,Subscriber,Male,1972
2766498,4/13/2017 18:54,4/13/2017 19:07,772,12 Ave & W 40 St,Broadway & W 37 St,Customer,,
495333,1/22/2017 21:06,1/22/2017 21:16,590,9 Ave & W 22 St,W 4 St & 7 Ave S,Subscriber,Male,1961
3980180,5/9/2017 15:07,5/9/2017 15:35,1644,W 59 St & 10 Ave,Lexington Ave & E 29 St,Subscriber,Male,1964
924628,2/8/2017 7:36,2/8/2017 7:41,297,W 44 St & 5 Ave,5 Ave & E 29 St,Subscriber,Male,1974
753958,2/1/2017 18:27,2/1/2017 18:42,877,E 59 St & Madison Ave,Amsterdam Ave & W 73 St,Subscriber,Male,1989
6056694,6/18/2017 10:30,6/18/2017 10:39,501,Leonard St & Maujer St,Wythe Ave & Metropolitan Ave,Subscriber,Male,1990
1677953,3/6/2017 17:15,3/6/2017 17:34,1173,1 Ave & E 68 St,India St & Manhattan Ave,Subscriber,Male,1982
6290601,6/22/2017 11:21,6/22/2017 11:44,1339,Riverside Dr & W 89 St,1 Ave & E 68 St,Subscriber,Male,1981
2258384,4/1/2017 15:24,4/1/2017 15:32,474,W 22 St & 10 Ave,Broadway & E 22 St,Subscriber,Female,1968
676191,1/30/2017 8:17,1/30/2017 8:26,539,Bank St & Hudson St,W 38 St & 8 Ave,Subscriber,Male,1989
5322310,6/5/2017 8:21,6/5/2017 8:29,483,W 25 St & 6 Ave,E 40 St & 5 Ave,Subscriber,Male,1986
3260181,4/24/2017 13:33,4/24/2017 13:52,1130,Wythe Ave & Metropolitan Ave,E 6 St & Avenue B,Customer,,
5856596,6/14/2017 13:56,6/14/2017 14:07,668,2 Ave & E 96 St,3 Ave & E 100 St,Subscriber,Male,1993
2661986,4/11/2017 19:01,4/11/2017 19:17,980,Warren St & Church St,W 13 St & 6 Ave,Subscriber,Male,1987
1678656,3/6/2017 17:27,3/6/2017 17:38,688,1 Ave & E 62 St,E 25 St & 2 Ave,Subscriber,Male,1989
3574599,5/1/2017 10:00,5/1/2017 10:04,258,E 39 St & 2 Ave,E 41 St & Madison Ave,Subscriber,Male,1991
2380569,4/4/2017 20:54,4/4/2017 21:00,357,E 55 St & 2 Ave,E 39 St & 2 Ave,Subscriber,Female,1990
985398,2/13/2017 9:23,2/13/2017 9:31,428,E 52 St & 2 Ave,W 52 St & 5 Ave,Subscriber,Male,1987
3343274,4/26/2017 21:03,4/26/2017 21:08,293,Forsyth St & Broome St,Market St & Cherry St,Subscriber,Male,1982
3324084,4/26/2017 15:19,4/26/2017 15:22,135,Old Slip & Front St,Broadway & Battery Pl,Subscriber,Male,1978
3047049,4/19/2017 13:24,4/19/2017 13:27,151,Greenwich St & W Houston St,Pier 40 - Hudson River Park,Subscriber,Male,1989
2687156,4/12/2017 10:15,4/12/2017 10:41,1601,9 Ave & W 45 St,E 11 St & 1 Ave,Customer,,
1190121,2/20/2017 0:35,2/20/2017 0:36,97,Graham Ave & Withers St,Richardson St & N Henry St,Subscriber,Male,1993
1586854,3/2/2017 18:22,3/2/2017 18:28,377,45 Rd & 11 St,46 Ave & 5 St,Subscriber,Male,1960
3831753,5/6/2017 12:10,5/6/2017 12:14,253,W 56 St & 10 Ave,W 49 St & 8 Ave,Subscriber,Male,1987
6808860,6/30/2017 19:39,6/30/2017 19:43,238,Henry St & Poplar St,Hicks St & Montague St,Subscriber,Male,1981
3141994,4/21/2017 17:17,4/21/2017 17:22,318,Great Jones St,University Pl & E 14 St,Subscriber,Male,1988
1817757,3/10/2017 16:28,3/10/2017 16:33,327,Cleveland Pl & Spring St,Centre St & Chambers St,Subscriber,Male,1978
2429595,4/5/2017 22:11,4/5/2017 22:37,1539,Cliff St & Fulton St,Fulton St & Broadway,Subscriber,Male,1980
6344569,6/23/2017 8:25,6/23/2017 8:27,146,Stagg St & Union Ave,S 4 St & Rodney St,Subscriber,Male,1993
4577547,5/20/2017 19:40,5/20/2017 19:44,237,W 92 St & Broadway,Columbus Ave & W 95 St,Customer,Male,1989
5559855,6/9/2017 11:21,6/9/2017 11:36,899,Broadway & E 14 St,Lafayette St & Jersey St,Subscriber,Male,1988
3161412,4/22/2017 10:06,4/22/2017 10:14,447,Forsyth St & Broome St,6 Ave & Canal St,Subscriber,Female,1987
1556279,3/1/2017 21:13,3/1/2017 21:17,202,E 14 St & Avenue B,Avenue D & E 12 St,Subscriber,Male,1981
5404645,6/6/2017 19:02,6/6/2017 19:14,683,3 Ave & E 72 St,E 75 St & 3 Ave,Subscriber,Male,1987
5987839,6/16/2017 15:16,6/16/2017 15:34,1125,5 Ave & E 88 St,Central Park North & Adam Clayton Powell Blvd,Customer,,
519174,1/24/2017 14:48,1/24/2017 14:59,646,1 Ave & E 62 St,E 33 St & 2 Ave,Subscriber,Male,1989
4238830,5/15/2017 9:45,5/15/2017 9:52,463,E 25 St & 2 Ave,Stanton St & Chrystie St,Subscriber,Female,1987
1757849,3/8/2017 19:47,3/8/2017 20:10,1331,Vesey Pl & River Terrace,E 14 St & Avenue B,Subscriber,Female,1985
3559309,4/30/2017 21:12,4/30/2017 21:20,503,E 2 St & Avenue B,Sullivan St & Washington Sq,Subscriber,Female,1991
2744881,4/13/2017 13:40,4/13/2017 14:40,3605,E 30 St & Park Ave S,Little West St & 1 Pl,Subscriber,Male,1976
6035931,6/17/2017 17:03,6/17/2017 17:12,552,Sullivan St & Washington Sq,Franklin St & W Broadway,Subscriber,Male,1984
6426134,6/24/2017 17:35,6/24/2017 17:40,299,E 3 St & 1 Ave,E 12 St & 3 Ave,Subscriber,Male,1963
6679384,6/28/2017 19:01,6/28/2017 19:10,512,Berry St & N 8 St,Kent Ave & S 11 St,Subscriber,Male,1995
2959610,4/17/2017 18:28,4/17/2017 18:33,300,S 4 St & Wythe Ave,Kent Ave & N 7 St,Subscriber,Male,1991
6137398,6/19/2017 23:07,6/19/2017 23:14,456,W 43 St & 10 Ave,W 59 St & 10 Ave,Subscriber,Male,1984
3820042,5/6/2017 1:24,5/6/2017 1:30,368,Stanton St & Chrystie St,Cleveland Pl & Spring St,Subscriber,Male,1994
1370773,2/24/2017 17:52,2/24/2017 17:58,381,1 Ave & E 18 St,Washington Pl & Broadway,Subscriber,Male,1985
3440009,4/28/2017 17:25,4/28/2017 17:38,759,E 47 St & Park Ave,E 4 St & 2 Ave,Subscriber,Male,1983
3851855,5/6/2017 17:03,5/6/2017 17:10,412,W 22 St & 10 Ave,W 24 St & 7 Ave,Subscriber,Female,1978
204211,1/11/2017 19:15,1/11/2017 19:36,1233,1 Ave & E 68 St,St Marks Pl & 1 Ave,Subscriber,Male,1994
37655,1/3/2017 20:18,1/3/2017 20:28,557,Pershing Square North,W 27 St & 7 Ave,Subscriber,Male,1969
2427023,4/5/2017 20:24,4/5/2017 20:30,407,E 16 St & 5 Ave,Christopher St & Greenwich St,Subscriber,Male,1978
4295298,5/16/2017 9:25,5/16/2017 9:53,1669,E 39 St & 3 Ave,Forsyth St & Canal St,Customer,,
5246262,6/3/2017 15:02,6/3/2017 15:10,491,E 17 St & Broadway,Mott St & Prince St,Subscriber,Male,1980
2022396,3/23/2017 20:15,3/23/2017 20:19,250,E 15 St & 3 Ave,E 20 St & FDR Drive,Subscriber,Male,1990
1306294,2/23/2017 11:08,2/23/2017 11:14,373,LaGuardia Pl & W 3 St,E 2 St & 2 Ave E,Subscriber,Male,1990
1003147,2/14/2017 5:31,2/14/2017 5:35,236,9 Ave & W 22 St,Greenwich Ave & 8 Ave,Subscriber,Male,1982
2095330,3/26/2017 12:27,3/26/2017 12:33,351,W 15 St & 7 Ave,E 24 St & Park Ave S,Subscriber,Male,1983
1348731,2/24/2017 10:24,2/24/2017 10:36,710,E 17 St & Broadway,E 35 St & 3 Ave,Subscriber,Male,1957
6811261,6/30/2017 20:29,6/30/2017 20:31,171,W 52 St & 9 Ave,W 49 St & 8 Ave,Subscriber,Male,1971
3194321,4/23/2017 9:24,4/23/2017 9:26,151,Lexington Ave & E 24 St,E 30 St & Park Ave S,Subscriber,Male,1985
904460,2/7/2017 9:37,2/7/2017 10:07,1804,Riverside Dr & W 104 St,W 31 St & 7 Ave,Subscriber,Male,1959
1282911,2/22/2017 18:13,2/22/2017 18:30,1027,11 Ave & W 41 St,W 18 St & 6 Ave,Subscriber,Female,1987
3505048,4/29/2017 18:19,4/29/2017 18:27,517,Kent Ave & N 7 St,McGuinness Blvd & Eagle St,Subscriber,Male,1988
5445484,6/7/2017 15:48,6/7/2017 16:17,1731,West St & Chambers St,Bus Slip & State St,Customer,Female,1978
5009570,5/30/2017 17:53,5/30/2017 17:55,139,E 33 St & 2 Ave,E 25 St & 2 Ave,Subscriber,Male,1971
5871621,6/14/2017 17:42,6/14/2017 17:47,319,E 11 St & Broadway,MacDougal St & Prince St,Subscriber,Female,1963
3156877,4/22/2017 2:31,4/22/2017 2:43,718,Montrose Ave & Bushwick Ave,Devoe St & Lorimer St,Customer,Female,1992
6161578,6/20/2017 13:12,6/20/2017 13:34,1298,FDR Drive & E 35 St,E 2 St & Avenue B,Subscriber,Female,1961
5272297,6/3/2017 21:47,6/3/2017 22:01,829,8 Ave & W 31 St,Perry St & Bleecker St,Subscriber,Male,1984
119527,1/6/2017 17:57,1/6/2017 18:13,1008,1 Ave & E 44 St,1 Ave & E 78 St,Subscriber,Male,1971
3784425,5/4/2017 18:41,5/4/2017 18:55,794,3 Ave & E 62 St,W 41 St & 8 Ave,Subscriber,Male,1970
4139473,5/12/2017 9:54,5/12/2017 10:07,796,Greenwich Ave & Charles St,E 40 St & 5 Ave,Subscriber,Male,1985
2038431,3/24/2017 12:38,3/24/2017 12:44,336,Lafayette St & Jersey St,St Marks Pl & 1 Ave,Subscriber,Male,1976
1931127,3/20/2017 22:20,3/20/2017 22:22,147,E 3 St & 1 Ave,St Marks Pl & 1 Ave,Subscriber,Male,1982
1395419,2/25/2017 12:50,2/25/2017 12:55,266,Pershing Square North,E 33 St & 2 Ave,Subscriber,Male,1992
839811,2/4/2017 16:55,2/4/2017 16:59,202,MacDougal St & Washington Sq,W 13 St & 6 Ave,Subscriber,Male,1981
